"No.","Time","Source","Destination","Protocol","Length","Source Port","Message Identifier","Destination Port","Info"
"1492","74.560565567","130.185.238.170","192.168.15.8","MQTT","70","1883","16","55567","Publish Ack (id=16)"
"1495","74.986390021","192.168.15.8","130.185.238.170","MQTT","338","55897","17","1883","Publish Message (id=17) [devices-1]"
"1496","75.067882606","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1498","75.147686779","130.185.238.170","192.168.15.8","MQTT","70","1883","17","55897","Publish Ack (id=17)"
"1501","75.317341072","192.168.15.8","130.185.238.170","MQTT","338","58693","18","1883","Publish Message (id=18) [devices-2]"
"1502","75.390612002","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1504","75.466297486","130.185.238.170","192.168.15.8","MQTT","70","1883","18","58693","Publish Ack (id=18)"
"1515","76.098592761","192.168.15.8","130.185.238.170","MQTT","338","45035","19","1883","Publish Message (id=19) [devices-3]"
"1516","76.177187820","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1518","76.252791263","130.185.238.170","192.168.15.8","MQTT","70","1883","19","45035","Publish Ack (id=19)"
"1521","76.598376834","192.168.15.8","130.185.238.170","MQTT","338","58693","19","1883","Publish Message (id=19) [devices-2]"
"1522","76.621001337","192.168.15.8","130.185.238.170","MQTT","338","59943","19","1883","Publish Message (id=19) [devices-4]"
"1525","76.674458701","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1528","76.696843182","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1532","76.750227525","130.185.238.170","192.168.15.8","MQTT","70","1883","19","58693","Publish Ack (id=19)"
"1534","76.772814079","130.185.238.170","192.168.15.8","MQTT","70","1883","19","59943","Publish Ack (id=19)"
"1542","77.241064349","192.168.15.8","130.185.238.170","MQTT","338","55897","18","1883","Publish Message (id=18) [devices-1]"
"1544","77.319880322","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1546","77.399694325","130.185.238.170","192.168.15.8","MQTT","70","1883","18","55897","Publish Ack (id=18)"
"1561","78.153610127","192.168.15.8","130.185.238.170","MQTT","338","59943","20","1883","Publish Message (id=20) [devices-4]"
"1562","78.229099427","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1564","78.304813576","130.185.238.170","192.168.15.8","MQTT","70","1883","20","59943","Publish Ack (id=20)"
"1568","78.808357766","192.168.15.8","130.185.238.170","MQTT","338","58693","20","1883","Publish Message (id=20) [devices-2]"
"1574","78.882366680","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1576","78.958364090","130.185.238.170","192.168.15.8","MQTT","70","1883","20","58693","Publish Ack (id=20)"
"1582","79.319939488","192.168.15.8","130.185.238.170","MQTT","338","59943","21","1883","Publish Message (id=21) [devices-4]"
"1583","79.396897787","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1585","79.401686733","192.168.15.8","130.185.238.170","MQTT","68","55897","","1883","Ping Request"
"1586","79.472812160","130.185.238.170","192.168.15.8","MQTT","70","1883","21","59943","Publish Ack (id=21)"
"1588","79.483736668","130.185.238.170","192.168.15.8","MQTT","68","1883","","55897","Ping Response"
"1590","79.635119701","192.168.15.8","130.185.238.170","MQTT","338","55567","17","1883","Publish Message (id=17) [devices-5]"
"1591","79.712809291","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1600","79.788732962","130.185.238.170","192.168.15.8","MQTT","70","1883","17","55567","Publish Ack (id=17)"
"1608","79.959535109","192.168.15.8","130.185.238.170","MQTT","68","58693","","1883","Ping Request"
"1609","80.034438910","130.185.238.170","192.168.15.8","MQTT","68","1883","","58693","Ping Response"
"1611","80.136700657","192.168.15.8","130.185.238.170","MQTT","338","45035","20","1883","Publish Message (id=20) [devices-3]"
"1612","80.212894861","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1614","80.288621962","130.185.238.170","192.168.15.8","MQTT","70","1883","20","45035","Publish Ack (id=20)"
"1638","81.246128991","192.168.15.8","130.185.238.170","MQTT","338","55567","18","1883","Publish Message (id=18) [devices-5]"
"1640","81.289529836","192.168.15.8","130.185.238.170","MQTT","68","45035","","1883","Ping Request"
"1643","81.324834767","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1647","81.368796027","130.185.238.170","192.168.15.8","MQTT","68","1883","","45035","Ping Response"
"1649","81.400611591","130.185.238.170","192.168.15.8","MQTT","70","1883","18","55567","Publish Ack (id=18)"
"1660","82.170496144","192.168.15.8","130.185.238.170","MQTT","338","45035","21","1883","Publish Message (id=21) [devices-3]"
"1663","82.248855056","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1665","82.324597126","130.185.238.170","192.168.15.8","MQTT","70","1883","21","45035","Publish Ack (id=21)"
"1667","82.375660674","192.168.15.8","130.185.238.170","MQTT","338","55897","19","1883","Publish Message (id=19) [devices-1]"
"1668","82.455833548","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1670","82.475580358","192.168.15.8","130.185.238.170","MQTT","68","59943","","1883","Ping Request"
"1673","82.535726195","130.185.238.170","192.168.15.8","MQTT","70","1883","19","55897","Publish Ack (id=19)"
"1675","82.552824057","130.185.238.170","192.168.15.8","MQTT","68","1883","","59943","Ping Response"
"1677","82.570454823","192.168.15.8","130.185.238.170","MQTT","338","58693","21","1883","Publish Message (id=21) [devices-2]"
"1679","82.646281144","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1684","82.722153553","130.185.238.170","192.168.15.8","MQTT","70","1883","21","58693","Publish Ack (id=21)"
"1696","83.402838571","192.168.15.8","130.185.238.170","MQTT","68","55567","","1883","Ping Request"
"1697","83.480360859","192.168.15.8","130.185.238.170","MQTT","338","59943","22","1883","Publish Message (id=22) [devices-4]"
"1698","83.480888660","130.185.238.170","192.168.15.8","MQTT","68","1883","","55567","Ping Response"
"1701","83.519459148","192.168.15.8","130.185.238.170","MQTT","338","55567","19","1883","Publish Message (id=19) [devices-5]"
"1702","83.557001862","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1704","83.598555482","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1706","83.632378141","130.185.238.170","192.168.15.8","MQTT","70","1883","22","59943","Publish Ack (id=22)"
"1709","83.716997992","130.185.238.170","192.168.15.8","MQTT","70","1883","19","55567","Publish Ack (id=19)"
"1734","84.283568731","192.168.15.8","130.185.238.170","MQTT","338","55897","20","1883","Publish Message (id=20) [devices-1]"
"1736","84.363797624","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1739","84.443562578","130.185.238.170","192.168.15.8","MQTT","70","1883","20","55897","Publish Ack (id=20)"
"1742","84.784072645","192.168.15.8","130.185.238.170","MQTT","338","58693","22","1883","Publish Message (id=22) [devices-2]"
"1746","84.858412198","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1755","84.934324089","130.185.238.170","192.168.15.8","MQTT","70","1883","22","58693","Publish Ack (id=22)"
"1759","85.156535473","192.168.15.8","130.185.238.170","MQTT","338","45035","22","1883","Publish Message (id=22) [devices-3]"
"1760","85.232779388","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1762","85.308649301","130.185.238.170","192.168.15.8","MQTT","70","1883","22","45035","Publish Ack (id=22)"
"1764","85.690656800","192.168.15.8","130.185.238.170","MQTT","338","59943","23","1883","Publish Message (id=23) [devices-4]"
"1765","85.768921503","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1767","85.844774465","130.185.238.170","192.168.15.8","MQTT","70","1883","23","59943","Publish Ack (id=23)"
"1774","86.316445758","192.168.15.8","130.185.238.170","MQTT","338","55567","20","1883","Publish Message (id=20) [devices-5]"
"1776","86.393247802","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1780","86.468501267","130.185.238.170","192.168.15.8","MQTT","70","1883","20","55567","Publish Ack (id=20)"
"1798","88.487549008","192.168.15.8","130.185.238.170","MQTT","338","45035","23","1883","Publish Message (id=23) [devices-3]"
"1799","88.564857216","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1801","88.640687256","130.185.238.170","192.168.15.8","MQTT","70","1883","23","45035","Publish Ack (id=23)"
"1805","88.805798391","192.168.15.8","130.185.238.170","MQTT","338","55567","21","1883","Publish Message (id=21) [devices-5]"
"1806","88.871836265","192.168.15.8","130.185.238.170","MQTT","338","59943","24","1883","Publish Message (id=24) [devices-4]"
"1807","88.884848932","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1809","88.948893354","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1811","88.960591018","130.185.238.170","192.168.15.8","MQTT","70","1883","21","55567","Publish Ack (id=21)"
"1813","88.978474650","192.168.15.8","130.185.238.170","MQTT","338","58693","23","1883","Publish Message (id=23) [devices-2]"
"1814","89.024806437","130.185.238.170","192.168.15.8","MQTT","70","1883","24","59943","Publish Ack (id=24)"
"1816","89.054377450","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1818","89.130058213","130.185.238.170","192.168.15.8","MQTT","70","1883","23","58693","Publish Ack (id=23)"
"1821","89.152027067","192.168.15.8","130.185.238.170","MQTT","338","55897","21","1883","Publish Message (id=21) [devices-1]"
"1826","89.232222454","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1828","89.311681237","130.185.238.170","192.168.15.8","MQTT","70","1883","21","55897","Publish Ack (id=21)"
"1840","89.724490476","192.168.15.8","130.185.238.170","MQTT","338","45035","24","1883","Publish Message (id=24) [devices-3]"
"1848","89.800663430","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1854","89.876848620","130.185.238.170","192.168.15.8","MQTT","70","1883","24","45035","Publish Ack (id=24)"
"1862","90.852183046","192.168.15.8","130.185.238.170","MQTT","338","59943","25","1883","Publish Message (id=25) [devices-4]"
"1863","90.928923231","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1865","91.004751985","130.185.238.170","192.168.15.8","MQTT","70","1883","25","59943","Publish Ack (id=25)"
"1871","91.750819257","192.168.15.8","130.185.238.170","MQTT","338","45035","25","1883","Publish Message (id=25) [devices-3]"
"1873","91.828798801","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1875","91.904575730","130.185.238.170","192.168.15.8","MQTT","70","1883","25","45035","Publish Ack (id=25)"
"1884","92.766219388","192.168.15.8","130.185.238.170","MQTT","338","55567","22","1883","Publish Message (id=22) [devices-5]"
"1887","92.844814399","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1889","92.866698561","192.168.15.8","130.185.238.170","MQTT","338","59943","26","1883","Publish Message (id=26) [devices-4]"
"1893","92.920752275","130.185.238.170","192.168.15.8","MQTT","70","1883","22","55567","Publish Ack (id=22)"
"1895","92.946809233","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"1898","93.024719529","130.185.238.170","192.168.15.8","MQTT","70","1883","26","59943","Publish Ack (id=26)"
"1919","93.410513240","192.168.15.8","130.185.238.170","MQTT","338","58693","24","1883","Publish Message (id=24) [devices-2]"
"1930","93.486552030","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1932","93.561542379","192.168.15.8","130.185.238.170","MQTT","338","55897","22","1883","Publish Message (id=22) [devices-1]"
"1933","93.562117067","130.185.238.170","192.168.15.8","MQTT","70","1883","24","58693","Publish Ack (id=24)"
"1935","93.639863443","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1939","93.719632794","130.185.238.170","192.168.15.8","MQTT","70","1883","22","55897","Publish Ack (id=22)"
"1957","95.210782491","192.168.15.8","130.185.238.170","MQTT","338","58693","25","1883","Publish Message (id=25) [devices-2]"
"1959","95.286429819","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"1961","95.362354511","130.185.238.170","192.168.15.8","MQTT","70","1883","25","58693","Publish Ack (id=25)"
"1965","95.519590927","192.168.15.8","130.185.238.170","MQTT","338","55897","23","1883","Publish Message (id=23) [devices-1]"
"1966","95.599978449","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"1968","95.679800648","130.185.238.170","192.168.15.8","MQTT","70","1883","23","55897","Publish Ack (id=23)"
"1977","96.606272888","192.168.15.8","130.185.238.170","MQTT","338","45035","26","1883","Publish Message (id=26) [devices-3]"
"1978","96.684902994","130.185.238.170","192.168.15.8","MQTT","336","1883","","45035","Publish Message [devices-3]"
"1980","96.760604406","130.185.238.170","192.168.15.8","MQTT","70","1883","26","45035","Publish Ack (id=26)"
"1988","97.824930972","192.168.15.8","130.185.238.170","MQTT","338","55567","23","1883","Publish Message (id=23) [devices-5]"
"1994","97.900715691","130.185.238.170","192.168.15.8","MQTT","336","1883","","55567","Publish Message [devices-5]"
"1997","97.976634103","130.185.238.170","192.168.15.8","MQTT","70","1883","23","55567","Publish Ack (id=23)"
"2001","98.382326534","192.168.15.8","130.185.238.170","MQTT","338","55897","24","1883","Publish Message (id=24) [devices-1]"
"2007","98.463759440","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"2009","98.543612794","130.185.238.170","192.168.15.8","MQTT","70","1883","24","55897","Publish Ack (id=24)"
"2013","98.866612077","192.168.15.8","130.185.238.170","MQTT","338","59943","27","1883","Publish Message (id=27) [devices-4]"
"2014","98.944983515","130.185.238.170","192.168.15.8","MQTT","336","1883","","59943","Publish Message [devices-4]"
"2016","99.020680111","130.185.238.170","192.168.15.8","MQTT","70","1883","27","59943","Publish Ack (id=27)"
"2023","99.543249799","192.168.15.8","130.185.238.170","MQTT","338","58693","26","1883","Publish Message (id=26) [devices-2]"
"2024","99.618441599","130.185.238.170","192.168.15.8","MQTT","336","1883","","58693","Publish Message [devices-2]"
"2026","99.694293586","130.185.238.170","192.168.15.8","MQTT","70","1883","26","58693","Publish Ack (id=26)"
"2050","100.652389741","192.168.15.8","130.185.238.170","MQTT","338","55897","25","1883","Publish Message (id=25) [devices-1]"
"2051","100.731717625","130.185.238.170","192.168.15.8","MQTT","336","1883","","55897","Publish Message [devices-1]"
"2053","100.811628470","130.185.238.170","192.168.15.8","MQTT","70","1883","25","55897","Publish Ack (id=25)"
"2055","101.416671364","192.168.15.8","130.185.238.170","MQTT","338","45035","27","1883","Publish Message (id=27) [devices-3]"
