"No.","Time","Source","Destination","Protocol","Length","Message Type","Destination Port","Source Port","Message","Message Identifier","Info"
"428","8.457047895","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","42593","1883","7b276d657373616765273a20274a4d7a574968753763766a4a304d4a4e4668477a4f4e6bâ\200\246","","Publish Message [devices-8bd0e222-d45b-416e-b826-e9e7529bf76e]"
"430","8.468468309","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","42593","1883","","3","Publish Ack (id=3)"
"432","8.644405456","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","56853","7b276d657373616765273a2027626e3669747571566c576f7279714538314f6958557a31â\200\246","4","Publish Message (id=4) [devices-100714b9-ea3e-45c6-b02a-036a48575850]"
"433","8.657767009","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","56853","1883","7b276d657373616765273a2027626e3669747571566c576f7279714538314f6958557a31â\200\246","","Publish Message [devices-100714b9-ea3e-45c6-b02a-036a48575850]"
"435","8.669665940","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","56853","1883","","4","Publish Ack (id=4)"
"437","8.695682863","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","38495","7b276d657373616765273a2027556c48306e656b4a746872334f6c6d62676d714342547aâ\200\246","3","Publish Message (id=3) [devices-f42e5a3a-5d4f-4956-bb58-763b73646f9e]"
"439","8.705265132","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","38495","1883","7b276d657373616765273a2027556c48306e656b4a746872334f6c6d62676d714342547aâ\200\246","","Publish Message [devices-f42e5a3a-5d4f-4956-bb58-763b73646f9e]"
"441","8.716736523","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","38495","1883","","3","Publish Ack (id=3)"
"443","8.796327294","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","55567","7b276d657373616765273a2027486462634352476a456c47587a78556b73586478535261â\200\246","4","Publish Message (id=4) [devices-363f622d-4add-4e75-9b71-c81d66119ef1]"
"444","8.809137823","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","55567","1883","7b276d657373616765273a2027486462634352476a456c47587a78556b73586478535261â\200\246","","Publish Message [devices-363f622d-4add-4e75-9b71-c81d66119ef1]"
"446","8.820953699","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","55567","1883","","4","Publish Ack (id=4)"
"448","9.092549443","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","39557","7b276d657373616765273a20276f64567441387058314a4c4866706f6456683261615a73â\200\246","3","Publish Message (id=3) [devices-8952d681-da58-4a00-973c-951f3ae4bedd]"
"450","9.105099655","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","39557","1883","7b276d657373616765273a20276f64567441387058314a4c4866706f6456683261615a73â\200\246","","Publish Message [devices-8952d681-da58-4a00-973c-951f3ae4bedd]"
"452","9.116806106","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","39557","1883","","3","Publish Ack (id=3)"
"456","9.285161217","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46357","7b276d657373616765273a2027747476616e36746958736f76725a4262336f3376463734â\200\246","3","Publish Message (id=3) [devices-a2a7d957-7a48-4a1e-9941-22ba5af231e4]"
"459","9.296910438","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46357","1883","7b276d657373616765273a2027747476616e36746958736f76725a4262336f3376463734â\200\246","","Publish Message [devices-a2a7d957-7a48-4a1e-9941-22ba5af231e4]"
"462","9.308651344","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46357","1883","","3","Publish Ack (id=3)"
"464","9.311029040","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","58681","7b276d657373616765273a202770344845433668595772426c326f5570504338734d596câ\200\246","3","Publish Message (id=3) [devices-096549b8-c446-4be4-846b-5dc4d0afc86e]"
"467","9.321051946","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","58681","1883","7b276d657373616765273a202770344845433668595772426c326f5570504338734d596câ\200\246","","Publish Message [devices-096549b8-c446-4be4-846b-5dc4d0afc86e]"
"469","9.332825523","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","58681","1883","","3","Publish Ack (id=3)"
"471","9.684410225","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","57647","7b276d657373616765273a2027766f7137644a64306f62636e5a3349346b646371624435â\200\246","4","Publish Message (id=4) [devices-6666a102-3c15-4593-8e43-29da54ecaf5d]"
"472","9.692923892","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","60171","7b276d657373616765273a20274877484e3649335151594d595a45425a6772526a706136â\200\246","4","Publish Message (id=4) [devices-2cdfdbf7-3632-4de1-83f3-1d307e813765]"
"473","9.697083518","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","57647","1883","7b276d657373616765273a2027766f7137644a64306f62636e5a3349346b646371624435â\200\246","","Publish Message [devices-6666a102-3c15-4593-8e43-29da54ecaf5d]"
"475","9.704711234","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","60171","1883","7b276d657373616765273a20274877484e3649335151594d595a45425a6772526a706136â\200\246","","Publish Message [devices-2cdfdbf7-3632-4de1-83f3-1d307e813765]"
"477","9.708812311","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","57647","1883","","4","Publish Ack (id=4)"
"479","9.716694174","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","60171","1883","","4","Publish Ack (id=4)"
"481","9.861614994","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","37305","7b276d657373616765273a202771457a5046574357495a76566f54454e62696d44657372â\200\246","3","Publish Message (id=3) [devices-239057af-75fc-4254-84e8-6ac90d95972d]"
"483","9.873031682","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","37305","1883","7b276d657373616765273a202771457a5046574357495a76566f54454e62696d44657372â\200\246","","Publish Message [devices-239057af-75fc-4254-84e8-6ac90d95972d]"
"485","9.884422070","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","37305","1883","","3","Publish Ack (id=3)"
"487","9.985755336","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46061","7b276d657373616765273a2027337061574336674e4b744352786854494a6f6f5a656269â\200\246","3","Publish Message (id=3) [devices-ccd2a504-87ed-40b9-bdca-fec119ef77c4]"
"489","9.997309712","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46061","1883","7b276d657373616765273a2027337061574336674e4b744352786854494a6f6f5a656269â\200\246","","Publish Message [devices-ccd2a504-87ed-40b9-bdca-fec119ef77c4]"
"491","10.008944949","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46061","1883","","3","Publish Ack (id=3)"
"493","10.144461083","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","58671","7b276d657373616765273a2027434c6d4869673353467875637869507133594d3848544fâ\200\246","3","Publish Message (id=3) [devices-031454d1-30c2-4f2d-b9af-8ab07bb1bde7]"
"495","10.156716904","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","58671","1883","7b276d657373616765273a2027434c6d4869673353467875637869507133594d3848544fâ\200\246","","Publish Message [devices-031454d1-30c2-4f2d-b9af-8ab07bb1bde7]"
"497","10.168436320","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","58671","1883","","3","Publish Ack (id=3)"
"498","10.168512373","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","36873","7b276d657373616765273a20276563644a764c6e51336f5642696571644e677a54454d36â\200\246","3","Publish Message (id=3) [devices-4f4dbb6b-c02e-463d-b30c-876f66da3213]"
"501","10.180493058","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","36873","1883","7b276d657373616765273a20276563644a764c6e51336f5642696571644e677a54454d36â\200\246","","Publish Message [devices-4f4dbb6b-c02e-463d-b30c-876f66da3213]"
"503","10.192348328","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","36873","1883","","3","Publish Ack (id=3)"
"509","10.418206082","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","35983","7b276d657373616765273a20274948616d61306b4442503730446d673636483567646b71â\200\246","3","Publish Message (id=3) [devices-ad5538cd-dbc2-4c7c-996e-da11fddaf230]"
"512","10.429879922","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","35983","1883","7b276d657373616765273a20274948616d61306b4442503730446d673636483567646b71â\200\246","","Publish Message [devices-ad5538cd-dbc2-4c7c-996e-da11fddaf230]"
"514","10.441760771","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","35983","1883","","3","Publish Ack (id=3)"
"516","10.500477473","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","58331","7b276d657373616765273a20277067383665343875484952426b43566945315a6e314a47â\200\246","3","Publish Message (id=3) [devices-ec1bef3a-9531-44e5-bd99-0e7620408571]"
"517","10.507520643","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","45369","7b276d657373616765273a202763504d434d41626849505477526e7377557571464d3757â\200\246","3","Publish Message (id=3) [devices-a996a1c2-8a0c-4cfb-99b7-2a36f1efa713]"
"519","10.513361842","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","58331","1883","7b276d657373616765273a20277067383665343875484952426b43566945315a6e314a47â\200\246","","Publish Message [devices-ec1bef3a-9531-44e5-bd99-0e7620408571]"
"522","10.516693777","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","45369","1883","7b276d657373616765273a202763504d434d41626849505477526e7377557571464d3757â\200\246","","Publish Message [devices-a996a1c2-8a0c-4cfb-99b7-2a36f1efa713]"
"524","10.524912702","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","58331","1883","","3","Publish Ack (id=3)"
"526","10.528558996","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","45369","1883","","3","Publish Ack (id=3)"
"528","10.644146251","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","56853","7b276d657373616765273a2027676e7a6d646d71354d6a365a615a3536304d37724e4850â\200\246","5","Publish Message (id=5) [devices-100714b9-ea3e-45c6-b02a-036a48575850]"
"529","10.657709322","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","56853","1883","7b276d657373616765273a2027676e7a6d646d71354d6a365a615a3536304d37724e4850â\200\246","","Publish Message [devices-100714b9-ea3e-45c6-b02a-036a48575850]"
"531","10.669478832","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","56853","1883","","5","Publish Ack (id=5)"
"533","10.672949767","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","44179","7b276d657373616765273a202734543276524d6c78736763396b6d474e355152664b6677â\200\246","3","Publish Message (id=3) [devices-bdfe31c6-ff82-4f8f-8ce4-d1e90dd15f01]"
"535","10.685494048","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","44179","1883","7b276d657373616765273a202734543276524d6c78736763396b6d474e355152664b6677â\200\246","","Publish Message [devices-bdfe31c6-ff82-4f8f-8ce4-d1e90dd15f01]"
"537","10.697544084","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","44179","1883","","3","Publish Ack (id=3)"
"543","10.853826704","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","38495","7b276d657373616765273a202772466f7651484577674858645371396656664531414d78â\200\246","4","Publish Message (id=4) [devices-f42e5a3a-5d4f-4956-bb58-763b73646f9e]"
"544","10.865061140","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","38495","1883","7b276d657373616765273a202772466f7651484577674858645371396656664531414d78â\200\246","","Publish Message [devices-f42e5a3a-5d4f-4956-bb58-763b73646f9e]"
"546","10.876674127","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","38495","1883","","4","Publish Ack (id=4)"
"548","10.920341172","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","40205","7b276d657373616765273a202744614c4b5530767871574d74576d50567a6e6453597a70â\200\246","4","Publish Message (id=4) [devices-3385dde9-98ba-4c0b-b586-70d4f05f1a73]"
"549","10.933261749","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","40205","1883","7b276d657373616765273a202744614c4b5530767871574d74576d50567a6e6453597a70â\200\246","","Publish Message [devices-3385dde9-98ba-4c0b-b586-70d4f05f1a73]"
"551","10.945067156","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","40205","1883","","4","Publish Ack (id=4)"
"558","11.590552230","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","37563","7b276d657373616765273a20275954554379634946564954476b44526d4a78787274597aâ\200\246","4","Publish Message (id=4) [devices-cb39e3cb-d687-4656-ba9f-3f40f6533a9f]"
"559","11.596020509","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","57647","7b276d657373616765273a2027376961556d5877566b366e78617572555a386175734e4eâ\200\246","5","Publish Message (id=5) [devices-6666a102-3c15-4593-8e43-29da54ecaf5d]"
"560","11.601099970","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","37563","1883","7b276d657373616765273a20275954554379634946564954476b44526d4a78787274597aâ\200\246","","Publish Message [devices-cb39e3cb-d687-4656-ba9f-3f40f6533a9f]"
"562","11.609023371","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","57647","1883","7b276d657373616765273a2027376961556d5877566b366e78617572555a386175734e4eâ\200\246","","Publish Message [devices-6666a102-3c15-4593-8e43-29da54ecaf5d]"
"564","11.612688049","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","37563","1883","","4","Publish Ack (id=4)"
"566","11.621119854","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","57647","1883","","5","Publish Ack (id=5)"
"568","11.773845461","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","35983","7b276d657373616765273a20274b664f77394a4545775a64796b42646941775345333278â\200\246","4","Publish Message (id=4) [devices-ad5538cd-dbc2-4c7c-996e-da11fddaf230]"
"569","11.785787295","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","35983","1883","7b276d657373616765273a20274b664f77394a4545775a64796b42646941775345333278â\200\246","","Publish Message [devices-ad5538cd-dbc2-4c7c-996e-da11fddaf230]"
"571","11.797521748","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","35983","1883","","4","Publish Ack (id=4)"
"573","11.829249266","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","60171","7b276d657373616765273a20274a76703336524c664e696b6352773945384d6367394d44â\200\246","5","Publish Message (id=5) [devices-2cdfdbf7-3632-4de1-83f3-1d307e813765]"
"574","11.840886708","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","60171","1883","7b276d657373616765273a20274a76703336524c664e696b6352773945384d6367394d44â\200\246","","Publish Message [devices-2cdfdbf7-3632-4de1-83f3-1d307e813765]"
"576","11.852464459","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","60171","1883","","5","Publish Ack (id=5)"
"578","11.874775457","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","56853","7b276d657373616765273a202748734f4b3046514e736b566d41527861524369306c6e5aâ\200\246","6","Publish Message (id=6) [devices-100714b9-ea3e-45c6-b02a-036a48575850]"
"579","11.885765927","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","56853","1883","7b276d657373616765273a202748734f4b3046514e736b566d41527861524369306c6e5aâ\200\246","","Publish Message [devices-100714b9-ea3e-45c6-b02a-036a48575850]"
"581","11.897379514","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","56853","1883","","6","Publish Ack (id=6)"
"583","11.926829354","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","42593","7b276d657373616765273a2027793661797767554346434f5365766b534d305379707076â\200\246","4","Publish Message (id=4) [devices-8bd0e222-d45b-416e-b826-e9e7529bf76e]"
"584","11.936628421","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","42593","1883","7b276d657373616765273a2027793661797767554346434f5365766b534d305379707076â\200\246","","Publish Message [devices-8bd0e222-d45b-416e-b826-e9e7529bf76e]"
"586","11.948369597","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","42593","1883","","4","Publish Ack (id=4)"
"588","11.978632871","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","44179","7b276d657373616765273a20277a32446a6536786e57344d5a467278427130306d6a6b6dâ\200\246","4","Publish Message (id=4) [devices-bdfe31c6-ff82-4f8f-8ce4-d1e90dd15f01]"
"589","11.989613171","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","44179","1883","7b276d657373616765273a20277a32446a6536786e57344d5a467278427130306d6a6b6dâ\200\246","","Publish Message [devices-bdfe31c6-ff82-4f8f-8ce4-d1e90dd15f01]"
"591","12.001432444","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","44179","1883","","4","Publish Ack (id=4)"
"593","12.221680454","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","39557","7b276d657373616765273a20276f575a6f506e63797173593865416e357566426e574b57â\200\246","4","Publish Message (id=4) [devices-8952d681-da58-4a00-973c-951f3ae4bedd]"
