"No.","Time","Source","Destination","Protocol","Length","Message Type","Destination Port","Source Port","Message","Message Identifier","Info"
"595","33.627454169","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","49891","1883","7b276d657373616765273a202778724567687a6c46476e367333397530637a686b486842â\200\246","","Publish Message [devices-86fe3fcd-4826-49b8-9f6d-9cc9cb5793d7]"
"597","33.639276926","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","49891","1883","","4","Publish Ack (id=4)"
"599","33.722186874","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","36811","7b276d657373616765273a202770413734555155633057626a75784c6475784b724e5963â\200\246","7","Publish Message (id=7) [devices-dbb6e282-74d8-4a05-8749-6e8adf2ba496]"
"600","33.731676640","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","36811","1883","7b276d657373616765273a202770413734555155633057626a75784c6475784b724e5963â\200\246","","Publish Message [devices-dbb6e282-74d8-4a05-8749-6e8adf2ba496]"
"602","33.743331511","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","36811","1883","","7","Publish Ack (id=7)"
"604","34.169660658","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","48961","7b276d657373616765273a2027486e364a737569786a464f6342435a4c67683031494f52â\200\246","5","Publish Message (id=5) [devices-85fe57d3-0304-4b2d-85ec-93132ef051d7]"
"605","34.180391321","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","48961","1883","7b276d657373616765273a2027486e364a737569786a464f6342435a4c67683031494f52â\200\246","","Publish Message [devices-85fe57d3-0304-4b2d-85ec-93132ef051d7]"
"607","34.191962403","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","48961","1883","","5","Publish Ack (id=5)"
"609","34.217551624","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","33099","7b276d657373616765273a2027686159527a68746b774a4258447859414949304369584eâ\200\246","6","Publish Message (id=6) [devices-5c20c22c-46a6-4468-9311-3709d7a36f2a]"
"610","34.227237190","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","33099","1883","7b276d657373616765273a2027686159527a68746b774a4258447859414949304369584eâ\200\246","","Publish Message [devices-5c20c22c-46a6-4468-9311-3709d7a36f2a]"
"612","34.239262641","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","33099","1883","","6","Publish Ack (id=6)"
"614","34.494697217","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","48975","7b276d657373616765273a20275649756331777461504d6c4e66506d35414d486672627aâ\200\246","6","Publish Message (id=6) [devices-3616bd97-1b2f-4db3-911f-7585a934b8f3]"
"615","34.508036573","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","48975","1883","7b276d657373616765273a20275649756331777461504d6c4e66506d35414d486672627aâ\200\246","","Publish Message [devices-3616bd97-1b2f-4db3-911f-7585a934b8f3]"
"617","34.519577888","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","48975","1883","","6","Publish Ack (id=6)"
"619","34.582468759","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","43243","7b276d657373616765273a20276461443435676e5252544c6c4e566b505556494b6d6545â\200\246","5","Publish Message (id=5) [devices-7c810037-db0e-4371-9458-c52078ba9aba]"
"620","34.591778996","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","43243","1883","7b276d657373616765273a20276461443435676e5252544c6c4e566b505556494b6d6545â\200\246","","Publish Message [devices-7c810037-db0e-4371-9458-c52078ba9aba]"
"622","34.602996779","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","43243","1883","","5","Publish Ack (id=5)"
"629","34.942449141","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","39299","7b276d657373616765273a20276272745a494f625038674c4b434f41463850486962505aâ\200\246","7","Publish Message (id=7) [devices-4075e2f4-7024-4263-ae05-f737afd0b351]"
"630","34.955437343","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","39299","1883","7b276d657373616765273a20276272745a494f625038674c4b434f41463850486962505aâ\200\246","","Publish Message [devices-4075e2f4-7024-4263-ae05-f737afd0b351]"
"632","34.967131658","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","39299","1883","","7","Publish Ack (id=7)"
"634","35.585964101","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","36811","7b276d657373616765273a202744355449776c56494879633253684d35793962536a4975â\200\246","8","Publish Message (id=8) [devices-dbb6e282-74d8-4a05-8749-6e8adf2ba496]"
"635","35.595639699","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","36811","1883","7b276d657373616765273a202744355449776c56494879633253684d35793962536a4975â\200\246","","Publish Message [devices-dbb6e282-74d8-4a05-8749-6e8adf2ba496]"
"637","35.607657415","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","36811","1883","","8","Publish Ack (id=8)"
"644","35.909699893","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","59005","7b276d657373616765273a202732635966576f4e7845493033544231454c4b4179725977â\200\246","5","Publish Message (id=5) [devices-b95e6802-9267-46dc-8faa-c8ec86b42e26]"
"645","35.919793010","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","59005","1883","7b276d657373616765273a202732635966576f4e7845493033544231454c4b4179725977â\200\246","","Publish Message [devices-b95e6802-9267-46dc-8faa-c8ec86b42e26]"
"647","35.931415720","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","59005","1883","","5","Publish Ack (id=5)"
"649","36.358637266","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","39299","7b276d657373616765273a2027343567796f6a795877335648394b51385a71794f527a61â\200\246","8","Publish Message (id=8) [devices-4075e2f4-7024-4263-ae05-f737afd0b351]"
"650","36.371865872","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","39299","1883","7b276d657373616765273a2027343567796f6a795877335648394b51385a71794f527a61â\200\246","","Publish Message [devices-4075e2f4-7024-4263-ae05-f737afd0b351]"
"652","36.383750256","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","39299","1883","","8","Publish Ack (id=8)"
"655","36.739096152","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","33099","7b276d657373616765273a20273948793555487650476d77375051714753614d4b374a74â\200\246","7","Publish Message (id=7) [devices-5c20c22c-46a6-4468-9311-3709d7a36f2a]"
"657","36.751443241","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","33099","1883","7b276d657373616765273a20273948793555487650476d77375051714753614d4b374a74â\200\246","","Publish Message [devices-5c20c22c-46a6-4468-9311-3709d7a36f2a]"
"659","36.763372932","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","33099","1883","","7","Publish Ack (id=7)"
"671","38.232108328","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","36811","7b276d657373616765273a20276d456373486e4a653059753649346f3835584768744f56â\200\246","9","Publish Message (id=9) [devices-dbb6e282-74d8-4a05-8749-6e8adf2ba496]"
"672","38.243658430","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","36811","1883","7b276d657373616765273a20276d456373486e4a653059753649346f3835584768744f56â\200\246","","Publish Message [devices-dbb6e282-74d8-4a05-8749-6e8adf2ba496]"
"674","38.255277954","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","36811","1883","","9","Publish Ack (id=9)"
"676","38.371885501","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","42327","7b276d657373616765273a20277833736e4d744e63554f4e7373686b5336756939695036â\200\246","6","Publish Message (id=6) [devices-aec32284-38bc-4bbb-aaae-61a7795d08df]"
"677","38.383265723","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","42327","1883","7b276d657373616765273a20277833736e4d744e63554f4e7373686b5336756939695036â\200\246","","Publish Message [devices-aec32284-38bc-4bbb-aaae-61a7795d08df]"
"679","38.395009391","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","42327","1883","","6","Publish Ack (id=6)"
"681","38.415271460","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","49891","7b276d657373616765273a202774373361684e614d53746e7a7669684661745978455174â\200\246","5","Publish Message (id=5) [devices-86fe3fcd-4826-49b8-9f6d-9cc9cb5793d7]"
"682","38.427331436","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","49891","1883","7b276d657373616765273a202774373361684e614d53746e7a7669684661745978455174â\200\246","","Publish Message [devices-86fe3fcd-4826-49b8-9f6d-9cc9cb5793d7]"
"684","38.439048575","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","49891","1883","","5","Publish Ack (id=5)"
"686","38.563212011","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46033","7b276d657373616765273a202769425537304f514e793577334f4737554e73456d446159â\200\246","5","Publish Message (id=5) [devices-e55f01d0-3062-495e-9d03-c1e5cb5b2f90]"
"687","38.575344525","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46033","1883","7b276d657373616765273a202769425537304f514e793577334f4737554e73456d446159â\200\246","","Publish Message [devices-e55f01d0-3062-495e-9d03-c1e5cb5b2f90]"
"689","38.587242976","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46033","1883","","5","Publish Ack (id=5)"
"696","39.096160066","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","48975","7b276d657373616765273a2027316b76373879746d52324b58715a54324a5a4458573573â\200\246","7","Publish Message (id=7) [devices-3616bd97-1b2f-4db3-911f-7585a934b8f3]"
"697","39.107703547","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","48975","1883","7b276d657373616765273a2027316b76373879746d52324b58715a54324a5a4458573573â\200\246","","Publish Message [devices-3616bd97-1b2f-4db3-911f-7585a934b8f3]"
"699","39.119603652","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","48975","1883","","7","Publish Ack (id=7)"
"701","39.409205917","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","59005","7b276d657373616765273a2027554b503950795842705965544564657431546e634b7543â\200\246","6","Publish Message (id=6) [devices-b95e6802-9267-46dc-8faa-c8ec86b42e26]"
"702","39.419917374","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","59005","1883","7b276d657373616765273a2027554b503950795842705965544564657431546e634b7543â\200\246","","Publish Message [devices-b95e6802-9267-46dc-8faa-c8ec86b42e26]"
"704","39.431442369","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","59005","1883","","6","Publish Ack (id=6)"
"706","39.837200809","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46033","7b276d657373616765273a20274a766a755358457736396b5a48676c434a783266524779â\200\246","6","Publish Message (id=6) [devices-e55f01d0-3062-495e-9d03-c1e5cb5b2f90]"
"707","39.847320096","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46033","1883","7b276d657373616765273a20274a766a755358457736396b5a48676c434a783266524779â\200\246","","Publish Message [devices-e55f01d0-3062-495e-9d03-c1e5cb5b2f90]"
"709","39.859059357","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46033","1883","","6","Publish Ack (id=6)"
"714","40.029695052","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","36811","7b276d657373616765273a20276a65494d4e506834583866626177515a45514669334e49â\200\246","10","Publish Message (id=10) [devices-dbb6e282-74d8-4a05-8749-6e8adf2ba496]"
"716","40.039543466","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","36811","1883","7b276d657373616765273a20276a65494d4e506834583866626177515a45514669334e49â\200\246","","Publish Message [devices-dbb6e282-74d8-4a05-8749-6e8adf2ba496]"
"718","40.051598194","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","36811","1883","","10","Publish Ack (id=10)"
"721","40.121169892","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","48961","7b276d657373616765273a20274b4248584f693565514938644b6a4b4349723547796779â\200\246","6","Publish Message (id=6) [devices-85fe57d3-0304-4b2d-85ec-93132ef051d7]"
"722","40.132243965","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","48961","1883","7b276d657373616765273a20274b4248584f693565514938644b6a4b4349723547796779â\200\246","","Publish Message [devices-85fe57d3-0304-4b2d-85ec-93132ef051d7]"
"724","40.133422033","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","43243","7b276d657373616765273a20277137795759766d6b564974326b4647735a3964774c6b65â\200\246","6","Publish Message (id=6) [devices-7c810037-db0e-4371-9458-c52078ba9aba]"
"725","40.143362833","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","43243","1883","7b276d657373616765273a20277137795759766d6b564974326b4647735a3964774c6b65â\200\246","","Publish Message [devices-7c810037-db0e-4371-9458-c52078ba9aba]"
"727","40.143979980","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","48961","1883","","6","Publish Ack (id=6)"
"729","40.155363277","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","43243","1883","","6","Publish Ack (id=6)"
"731","40.953174136","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","39299","7b276d657373616765273a2027713434773144524b76446163637854687678346e377738â\200\246","9","Publish Message (id=9) [devices-4075e2f4-7024-4263-ae05-f737afd0b351]"
"732","40.963407739","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","39299","1883","7b276d657373616765273a2027713434773144524b76446163637854687678346e377738â\200\246","","Publish Message [devices-4075e2f4-7024-4263-ae05-f737afd0b351]"
"734","40.965448418","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","33099","7b276d657373616765273a20277443424530343441624363667452586b35474839447934â\200\246","8","Publish Message (id=8) [devices-5c20c22c-46a6-4468-9311-3709d7a36f2a]"
"735","40.975215650","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","39299","1883","","9","Publish Ack (id=9)"
"737","40.975314036","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","33099","1883","7b276d657373616765273a20277443424530343441624363667452586b35474839447934â\200\246","","Publish Message [devices-5c20c22c-46a6-4468-9311-3709d7a36f2a]"
"739","40.986942978","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","33099","1883","","8","Publish Ack (id=8)"
"746","41.417120366","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","48961","7b276d657373616765273a20274f6c74374d37554954626d4a4e46577978554d36517841â\200\246","7","Publish Message (id=7) [devices-85fe57d3-0304-4b2d-85ec-93132ef051d7]"
"747","41.420884004","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","42327","7b276d657373616765273a2027576a50533149634b567a4e524d70663258646949576d79â\200\246","7","Publish Message (id=7) [devices-aec32284-38bc-4bbb-aaae-61a7795d08df]"
"748","41.428430776","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","48961","1883","7b276d657373616765273a20274f6c74374d37554954626d4a4e46577978554d36517841â\200\246","","Publish Message [devices-85fe57d3-0304-4b2d-85ec-93132ef051d7]"
"750","41.431318347","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","42327","1883","7b276d657373616765273a2027576a50533149634b567a4e524d70663258646949576d79â\200\246","","Publish Message [devices-aec32284-38bc-4bbb-aaae-61a7795d08df]"
"752","41.439971341","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","48961","1883","","7","Publish Ack (id=7)"
"754","41.442938182","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","42327","1883","","7","Publish Ack (id=7)"
"760","41.806410070","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","46033","7b276d657373616765273a20274a7038685638683179365936526956357771374a435252â\200\246","7","Publish Message (id=7) [devices-e55f01d0-3062-495e-9d03-c1e5cb5b2f90]"
"761","41.819353909","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","46033","1883","7b276d657373616765273a20274a7038685638683179365936526956357771374a435252â\200\246","","Publish Message [devices-e55f01d0-3062-495e-9d03-c1e5cb5b2f90]"
"763","41.831082200","45.179.91.194","192.168.15.2","MQTT","70","Publish Ack","46033","1883","","7","Publish Ack (id=7)"
"782","42.810227434","192.168.15.2","45.179.91.194","MQTT","373","Publish Message","1883","59005","7b276d657373616765273a20277059656131794478767937624441756c78444534566f79â\200\246","7","Publish Message (id=7) [devices-b95e6802-9267-46dc-8faa-c8ec86b42e26]"
"783","42.819696191","45.179.91.194","192.168.15.2","MQTT","371","Publish Message","59005","1883","7b276d657373616765273a20277059656131794478767937624441756c78444534566f79â\200\246","","Publish Message [devices-b95e6802-9267-46dc-8faa-c8ec86b42e26]"
